"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Write-In?","Early Votes","Early Votes Against","Election Night Votes","Election Night Votes Against","Mail-In Ballot 1 Votes","Mail-In Ballot 1 Votes Against","Provisional Votes","Provisional Votes Against","Mail-In Ballot 2 Votes","Mail-In Ballot 2 Votes Against" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Sharon E Harris","DEM","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Ralph Jaffe","DEM","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Paij Boring and Jaimey Rutschman","REP","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Sethatina Newman","REP","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Carol Asher","OTC","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Jokie Beckett, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Claudia De la Cruz and Karina Garcia","OTC","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","John R. Gibb, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Joseph Kishore","OTC","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","William P. Stodden","OTC","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Shiva Ayyadurai and Crystal Ellis","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","President R. Boddie","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Theo Brown, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Susan Maude Buchser","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","John Cheng and Wayne Waligorski","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Cherunda Fox","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Garry Hubbard and Elizabeth Seymour","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Shondra Irving","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Douglas Jenkins","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Brian Larry Kienitz","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Richard Mayers","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Andrè Ramon McNeil, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Future Madam Potus and Jessica Kennedy","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Benjamin L. Schwalb","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Peter Sonski","UNA","","Y","0","","2","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Lester H. Waller, Jr.","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Cornel West and Melina Abdullah","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Michael Yost","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","President - Vice Pres","","Other Write-Ins","","","Y","3","","4","","4","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","U.S. Senator","","Angela Alsobrooks","DEM","Y","","195","","261","","214","","20","","4","" 
"18","Queen Anne's County","002-001","01","36","U.S. Senator","","Larry Hogan","REP","","","600","","1002","","237","","31","","8","" 
"18","Queen Anne's County","002-001","01","36","U.S. Senator","","Mike Scott","LIB","","","38","","43","","7","","1","","0","" 
"18","Queen Anne's County","002-001","01","36","U.S. Senator","","Patrick J. Burke","OTC","","Y","0","","1","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","U.S. Senator","","Billy Bridges","UNA","","Y","1","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","U.S. Senator","","Irwin William Gibbs","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","U.S. Senator","","Christy Renee Helmondollar","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","U.S. Senator","","Robin Rowe","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","U.S. Senator","","Other Write-Ins","","","Y","3","","3","","0","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","U.S. Congress","01","Blane H. Miller, III","DEM","","","213","","319","","271","","25","","6","" 
"18","Queen Anne's County","002-001","01","36","U.S. Congress","01","Andy Harris","REP","Y","","582","","919","","169","","25","","6","" 
"18","Queen Anne's County","002-001","01","36","U.S. Congress","01","Joshua W. O'Brien","LIB","","","24","","47","","3","","1","","0","" 
"18","Queen Anne's County","002-001","01","36","U.S. Congress","01","Other Write-Ins","","","Y","0","","1","","1","","0","","0","" 
"18","Queen Anne's County","002-001","01","36","Appeals Judge MD at Lrg","","Anne K. Albright","JUD","Y","","563","137","845","226","300","36","37","7","9","0" 
"18","Queen Anne's County","002-001","01","36","Appeals Judge MD at Lrg","","Kevin F. Arthur","JUD","Y","","552","138","829","236","292","41","34","8","8","1" 
"18","Queen Anne's County","002-001","01","36","Appeals Judge MD at Lrg","","Andrea M. Leahy","JUD","Y","","545","140","821","241","294","36","35","8","8","1" 
"18","Queen Anne's County","002-001","01","36","Appeals Judge MD","01","Stephen H. Kehoe","JUD","Y","","557","129","848","213","292","35","33","8","8","1" 
"18","Queen Anne's County","002-001","01","36","Board of Education","002","Mathew Drayer","NON","Y","","315","","552","","151","","22","","4","" 
"18","Queen Anne's County","002-001","01","36","Board of Education","002","Richard ""Dick"" Smith","NON","","","351","","451","","124","","17","","7","" 
"18","Queen Anne's County","002-001","01","36","Board of Education","002","Other Write-Ins","","","Y","4","","12","","3","","1","","0","" 
"18","Queen Anne's County","002-001","01","36","Board of Education","003","Carrie Sutherland","NON","Y","","591","","919","","258","","32","","9","" 
"18","Queen Anne's County","002-001","01","36","Board of Education","003","Other Write-Ins","","","Y","7","","21","","3","","2","","0","" 
"18","Queen Anne's County","002-001","01","36","Board of Education","004","Kendra L. Eichler","NON","Y","","596","","920","","244","","32","","10","" 
"18","Queen Anne's County","002-001","01","36","Board of Education","004","Other Write-Ins","","","Y","8","","16","","2","","1","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Kamala D. Harris and Tim Walz","DEM","Y","","789","","587","","562","","41","","18","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Donald J. Trump and JD Vance","REP","","","1807","","1327","","320","","55","","5","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Chase Oliver and Mike ter Maat","LIB","","","7","","15","","4","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Jill Ellen Stein and Rudolph Ware","GRN","","","11","","5","","1","","1","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Robert F. Kennedy, Jr. and Nicole Shanahan","UNA","","","27","","36","","10","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Sharon E Harris","DEM","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Ralph Jaffe","DEM","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Paij Boring and Jaimey Rutschman","REP","","Y","0","","1","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Sethatina Newman","REP","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Carol Asher","OTC","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Jokie Beckett, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Claudia De la Cruz and Karina Garcia","OTC","","Y","1","","1","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","John R. Gibb, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Joseph Kishore","OTC","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","William P. Stodden","OTC","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Shiva Ayyadurai and Crystal Ellis","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","President R. Boddie","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Theo Brown, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Susan Maude Buchser","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","John Cheng and Wayne Waligorski","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Cherunda Fox","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Garry Hubbard and Elizabeth Seymour","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Shondra Irving","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Douglas Jenkins","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Brian Larry Kienitz","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Richard Mayers","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Andrè Ramon McNeil, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Future Madam Potus and Jessica Kennedy","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Benjamin L. Schwalb","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Peter Sonski","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Lester H. Waller, Jr.","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Cornel West and Melina Abdullah","UNA","","Y","1","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Michael Yost","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","President - Vice Pres","","Other Write-Ins","","","Y","9","","18","","7","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","U.S. Senator","","Angela Alsobrooks","DEM","Y","","602","","401","","436","","30","","14","" 
"18","Queen Anne's County","003-002","01","36","U.S. Senator","","Larry Hogan","REP","","","1953","","1480","","451","","63","","9","" 
"18","Queen Anne's County","003-002","01","36","U.S. Senator","","Mike Scott","LIB","","","78","","82","","12","","2","","0","" 
"18","Queen Anne's County","003-002","01","36","U.S. Senator","","Patrick J. Burke","OTC","","Y","0","","1","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","U.S. Senator","","Billy Bridges","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","U.S. Senator","","Irwin William Gibbs","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","U.S. Senator","","Christy Renee Helmondollar","UNA","","Y","0","","0","","0","","0","","0","" 
"18","Queen Anne's County","003-002","01","36","U.S. Senator","","Robin Rowe","UNA","","Y","0","","0","","0","","0","","0","" 
